228.5800000000000125,2812957.2482596584595740,3214203.3382555982097983,5191022.0893305772915483,-2399.1310105356033091,-5629.6482265539934815,4786.5588716366892186
229.5800000000000125,2810319.7108682333491743,3208773.7470178054645658,5195801.8940141806378961,-2405.9025798095854043,-5635.8464854602161722,4775.6245558242226252
230.5800000000000125,2807677.7497768495231867,3203339.7109798630699515,5200574.5789414886385202,-2409.9766668211327669,-5639.8662014052297309,4768.8139897174278303
231.5800000000000125,2805032.5806537400931120,3197902.3404772016219795,5205339.8612907035276294,-2414.0405065282134274,-5643.8518185475286373,4761.9833999310376385
232.5800000000000125,2802383.3325352738611400,3192460.0656285677105188,5210099.9730841657146811,-2418.1102095831456609,-5647.8506627355991441,4755.1428236748915879
233.5800000000000125,2799730.8633956979028881,3187013.8190563358366489,5214852.2723246738314629,-2422.1695804754253913,-5651.8154063284064250,4748.3222236499887003
234.5800000000000125,2797074.4189953068271279,3181562.9217407838441432,5219597.5707647446542978,-2426.2189487764480873,-5655.7776688651729273,4741.4716002907935035
235.9900000000000091,2793319.5496241571381688,3173864.7857636944390833,5226281.5456636138260365,-2431.3654615457853652,-5660.9091040516495923,4732.7035166981895600
236.9900000000000091,2790654.3185987845063210,3168404.1664752359502017,5231010.1344378581270576,-2436.5842450579616525,-5665.8109661062571831,4724.0356029231406865
237.9900000000000091,2787985.5867837653495371,3162939.3521631364710629,5235731.9713114378973842,-2440.0415081978248963,-5669.2889006067161972,4718.0736075997347143
238.9900000000000091,2785312.8467235541902483,3157470.4494150942191482,5240447.0874655703082681,-2444.0913395083484829,-5673.2127621683803227,4711.2029855027576559
239.9900000000000091,2782637.0143248760141432,3151997.4612129852175713,5245155.9807709930464625,-2448.1280012953579899,-5677.1436438528344297,4704.3323327263942701
240.9900000000000091,2779956.9521154183894396,3146520.0899837054312229,5249856.7138666566461325,-2452.1736784447266473,-5681.0782468115376105,4697.4317008177567914
241.9900000000000091,2777273.4946665260940790,3141039.0572295538149774,5254552.4148240955546498,-2456.2059717875963543,-5684.9882453627442374,4690.5410379552577069
242.9900000000000091,2774586.3082149946130812,3135553.1401629662141204,5259239.6344027798622847,-2460.2281794749751498,-5688.8957535165554873,4683.6603516735249286
243.9900000000000091,2771895.7736807069741189,3130063.8283492778427899,5263920.2817310346290469,-2464.2751708218170279,-5692.7910798671182420,4676.7297229855485057
244.9900000000000091,2769201.2614608146250248,3124570.3149547586217523,5268594.5182688878849149,-2468.2803640117981558,-5696.6840983815382060,4669.8489972140114332
245.9900000000000091,2766503.3764244769699872,3119072.4818887216970325,5273261.3326057894155383,-2472.3166943731453102,-5700.5775495664547634,4662.9383437916858384
246.9900000000000091,2763801.8617730941623449,3113572.3155811531469226,5277922.0053549529984593,-2476.3302219154779777,-5704.4432809787322185,4656.0076374426871553
247.9900000000000091,2761096.5464941784739494,3108066.8562328242696822,5282575.1368919787928462,-2480.3400657152528765,-5708.3191299063437327,4649.0869224884309006
248.9900000000000091,2758387.8689333745278418,3102556.6349604125134647,5287221.1862017111852765,-2484.3555784903546737,-5712.1765837507819015,4642.1662208362486126
249.9900000000000091,2755675.1327183423563838,3097042.4010228137485683,5291860.4349095169454813,-2488.3706116498747178,-5716.0346510429080809,4635.2155179833880538
250.9900000000000091,2752959.1456042937934399,3091524.3546366440132260,5296492.6111368667334318,-2492.3660653487695527,-5719.8871080694389093,4628.2747696456972335
251.9900000000000091,2750239.4316886439919472,3086002.0232704882510006,5301117.8259881855919957,-2496.3767452762263019,-5723.7242818685281236,4621.3140567692080367
252.9900000000000091,2747516.2279886198230088,3080476.4198307828046381,5305736.0589183662086725,-2500.3678263948536369,-5727.5558421315499800,4614.3732983899581086
253.9900000000000091,2744789.5572886858135462,3074946.1298413975164294,5310347.6898666238412261,-2504.3615224820696312,-5731.3785096254896416,4607.4125460950845081
254.9900000000000091,2742059.0551819810643792,3069411.8436105428263545,5314951.8196825273334980,-2508.3642235341335436,-5735.2049021686125343,4600.4318146707837514
255.9900000000000091,2739325.3792386837303638,3063874.1009742589667439,5319549.6168429274111986,-2512.3441036069689289,-5739.0035557851915655,4593.4510303317956641
256.9900000000000091,2736587.4283379856497049,3058331.6351811112836003,5324140.3938995553180575,-2516.3392847049954071,-5742.8185522873745867,4586.4902815392842967
257.9900000000000091,2733846.3192095635458827,3052785.3380146427080035,5328723.4582583019509912,-2520.3117204923378267,-5746.6058053600299900,4579.4994799269661598
258.9900000000000091,2731101.6687670866958797,3047235.4919443428516388,5333300.4108164114877582,-2524.2995264189248701,-5750.4094024366322628,4572.4987139407212453
259.9900000000000091,2728353.1291486783884466,3041681.4463047971948981,5337869.5223743645474315,-2528.2740244895921933,-5754.1883701254173502,4565.4979171503937323
260.9900000000000091,2725601.1388774719089270,3036122.9957342962734401,5342431.7119132578372955,-2532.2415793184090944,-5757.9553256450790286,4558.5071043101897885
261.9900000000000091,2722845.5540844788774848,3030561.2911474606953561,5346987.7697770697996020,-2536.2086680257139051,-5761.7228878205896763,4551.4862903007415298
262.9900000000000091,2720087.1683426341041923,3024995.4458501529879868,5351536.2941104369238019,-2540.1783410197203921,-5765.4815560165625357,4544.4654823584196492
263.9900000000000091,2717324.3274477990344167,3019425.4000022402033210,5356076.9187600882723927,-2544.1410996931804220,-5769.2282099905423820,4537.4446584064580748
264.9900000000000091,2714558.2610490657389164,3013851.6278821523301303,5360612.2208754811435938,-2548.0938253007052481,-5772.9723485050953968,4530.4238111306958672
