0.0000000000000000,-30658297.5757687129080296,-28941837.3596147149801254,-1669.8391758127108915
0.1000000238418579,-30658297.5421238988637924,-28941837.3956941366195679,-1669.7992024448285520
0.2000000476837158,-30658297.5086897276341915,-28941837.4315506145358086,-1669.7592290076681820
0.3000000715255737,-30658297.4750450402498245,-28941837.4676302894949913,-1669.7192554983957962
0.4000000953674316,-30658297.4418215751647949,-28941837.5032639428973198,-1669.6792819184665859
0.5000001192092896,-30658297.4085981734097004,-28941837.5388977304100990,-1669.6393082692302414
0.6000001430511475,-30658297.3749536834657192,-28941837.5749777704477310,-1669.5993345479400887
0.7000001668930054,-30658297.3415198251605034,-28941837.6108348816633224,-1669.5593607559458178
0.8000001907348633,-30658297.3078754656016827,-28941837.6469151750206947,-1669.5193868946589646
0.9000002145767212,-30658297.2746523246169090,-28941837.6825494542717934,-1669.4794129613437690
1.0000002384185791,-30658297.2412186637520790,-28941837.7184069342911243,-1669.4394389573280932
1.1000002622604370,-30658297.2075745016336441,-28941837.7544876001775265,-1669.3994648854750267
1.2000002861022949,-30658297.1741409748792648,-28941837.7903453186154366,-1669.3594907401275123
1.3000003099441528,-30658297.1404969319701195,-28941837.8264262340962887,-1669.3195165241304494
1.4000003337860107,-30658297.1074847020208836,-28941837.8618380725383759,-1669.2795422388626321
1.5000003576278687,-30658297.0740513652563095,-28941837.8976961821317673,-1669.2395678815264546
1.6000003814697266,-30658297.0404075235128403,-28941837.9337774626910686,-1669.1995934535480046
1.7000004053115845,-30658297.0071849040687084,-28941837.9694127477705479,-1669.1596189563024382
1.8000004291534424,-30658296.9735411889851093,-28941838.0054942853748798,-1669.1196443870248913
1.9000004529953003,-30658296.9401081129908562,-28941838.0413528978824615,-1669.0796697470577783
2.0000004768371582,-30658296.9068856872618198,-28941838.0769885480403900,-1669.0396950378562906
2.1000005006790161,-30658296.8732421658933163,-28941838.1130704581737518,-1668.9997202566300984
2.2000005245208740,-30658296.8398092910647392,-28941838.1489294320344925,-1668.9597454047579959
2.3000005483627319,-30658296.8061659038066864,-28941838.1850115954875946,-1668.9197704836406047
2.4000005722045898,-30658296.7727331519126892,-28941838.2208708189427853,-1668.8797954904766812
2.5000005960464478,-30658296.7397216334939003,-28941838.2562840245664120,-1668.8398204266923130
2.6000006198883057,-30658296.7060784362256527,-28941838.2923665568232536,-1668.7998452936553804
2.7000006437301636,-30658296.6726458854973316,-28941838.3282261490821838,-1668.7598700885901053
2.8000006675720215,-30658296.6390028148889542,-28941838.3643089383840561,-1668.7198948129007476
2.9000006914138794,-30658296.6057809703052044,-28941838.3999457210302353,-1668.6799194679915672
3.0000007152557373,-30658296.5723486132919788,-28941838.4358056820929050,-1668.6399440510504064
3.1000007390975952,-30658296.5387057401239872,-28941838.4718888401985168,-1668.5999685634742491
3.2000007629394531,-30658296.5052735209465027,-28941838.5077490583062172,-1668.5599930066964589
3.3000007867813110,-30658296.4722625166177750,-28941838.5431632623076439,-1668.5200173778976023
3.4000008106231689,-30658296.4386198371648788,-28941838.5792468003928661,-1668.4800416784855770
3.5000008344650269,-30658296.4051878079771996,-28941838.6151073910295963,-1668.4400659098610049
3.6000008583068848,-30658296.3715452589094639,-28941838.6511911824345589,-1668.4000900692117284
3.7000008821487427,-30658296.3383239358663559,-28941838.6868289485573769,-1668.3601141579711111
3.8000009059906006,-30658296.3048921003937721,-28941838.7226899191737175,-1668.3201381775106711
3.9000009298324585,-30658296.2712497487664223,-28941838.7587740793824196,-1668.2801621250582684
4.0000009536743164,-30658296.2378180399537086,-28941838.7946352921426296,-1668.2401860019999731
4.1000009775161743,-30658296.2041758261620998,-28941838.8307197019457817,-1668.2002098097436829
4.2000010013580322,-30658296.1709548272192478,-28941838.8663580976426601,-1668.1602335454881540
4.3000010251998901,-30658296.1375233158469200,-28941838.9022196903824806,-1668.1202572106521984
4.4000010490417480,-30658296.1038812845945358,-28941838.9383044727146626,-1668.0802808065927820
4.5000010728836060,-30658296.0708710700273514,-28941838.9737201668322086,-1668.0403043305886968
4.6000010967254639,-30658296.0372291728854179,-28941839.0098052024841309,-1668.0003277839568909
4.7000011205673218,-30658296.0037979222834110,-28941839.0456672832369804,-1667.9603511681852979
4.8000011444091797,-30658295.9703667238354683,-28941839.0815295055508614,-1667.9203744817859842
4.9000011682510376,-30658295.9367250315845013,-28941839.1176149025559425,-1667.8803977234383638
5.0000011920928955,-30658295.9035045504570007,-28941839.1532542929053307,-1667.8404208958891104
5.1000012159347534,-30658295.8698629811406136,-28941839.1893399506807327,-1667.8004439963769983
5.2000012397766113,-30658295.8364320546388626,-28941839.2252026572823524,-1667.7604670262917352
5.3000012636184692,-30658295.8032117635011673,-28941839.2608424350619316,-1667.7204899870121153
5.4000012874603271,-30658295.7695703990757465,-28941839.2969284430146217,-1667.6805128758096544
5.5000013113021851,-30658295.7363502345979214,-28941839.3325684703886509,-1667.6405356940085767
5.6000013351440430,-30658295.7027089893817902,-28941839.3686547428369522,-1667.6005584430422459
5.7000013589859009,-30658295.6692783795297146,-28941839.4045180752873421,-1667.5605811201421602
5.8000013828277588,-30658295.6360584273934364,-28941839.4401584602892399,-1667.5206037266616477
5.9000014066696167,-30658295.6024173721671104,-28941839.4762451127171516,-1667.4806262640122441
6.0000014305114746,-30658295.5689869672060013,-28941839.5121088139712811,-1667.4406487294363615
6.1000014543533325,-30658295.5353460498154163,-28941839.5481957048177719,-1667.4006711243018799
6.2000014781951904,-30658295.5021263472735882,-28941839.5838366001844406,-1667.3606934500130592
6.3000015020370483,-30658295.4686961360275745,-28941839.6197006851434708,-1667.3207157037686557
6.4000015258789062,-30658295.4350554160773754,-28941839.6557879596948624,-1667.2807378870020329
6.5000015497207642,-30658295.4016253314912319,-28941839.6916522905230522,-1667.2407600010556052
6.6000015735626221,-30658295.3679847419261932,-28941839.7277398072183132,-1667.2007820432227163
6.7000015974044800,-30658295.3349759429693222,-28941839.7631582617759705,-1667.1608040148021246
6.8000016212463379,-30658295.3015460595488548,-28941839.7990229651331902,-1667.1208259172599355
6.9000016450881958,-30658295.2679056599736214,-28941839.8351108655333519,-1667.0808477478021814
7.0000016689300537,-30658295.2346864826977253,-28941839.8707527518272400,-1667.0408695078003802
7.1000016927719116,-30658295.2010462097823620,-28941839.9068409018218517,-1667.0008911986697058
7.2000017166137695,-30658295.1676165871322155,-28941839.9427061006426811,-1666.9609128175980004
7.3000017404556274,-30658295.1343976110219955,-28941839.9783483557403088,-1666.9209343660440936
7.4000017642974854,-30658295.1007575318217278,-28941840.0144368819892406,-1666.8809558453322097
7.5000017881393433,-30658295.0675386823713779,-28941840.0500793978571892,-1666.8409772527047608
7.6000018119812012,-30658295.0338987447321415,-28941840.0861681550741196,-1666.8009985895841965
7.7000018358230591,-30658295.0004694387316704,-28941840.1220339909195900,-1666.7610198573311209
7.8000018596649170,-30658294.9672507867217064,-28941840.1576768755912781,-1666.7210410531624802
7.9000018835067749,-30658294.9336110316216946,-28941840.1937660202383995,-1666.6810621784752584
8.0000019073486328,-30658294.9001819156110287,-28941840.2296322286128998,-1666.6410832332694554
8.1000019311904907,-30658294.8665423020720482,-28941840.2657216228544712,-1666.6011042190039007
8.2000019550323486,-30658294.8333238996565342,-28941840.3013650029897690,-1666.5611251328009530
8.3000019788742065,-30658294.7998949959874153,-28941840.3372315764427185,-1666.5211459761303558
8.4000020027160645,-30658294.7662555724382401,-28941840.3733213469386101,-1666.4811667517424212
8.5000020265579224,-30658294.7328267917037010,-28941840.4091881662607193,-1666.4411874540528515
8.6000020503997803,-30658294.6991874985396862,-28941840.4452781826257706,-1666.4012080872926163
8.7000020742416382,-30658294.6661800108850002,-28941840.4806991145014763,-1666.3612286486095400
8.8000020980834961,-30658294.6327514201402664,-28941840.5165663212537766,-1666.3212491394624521
8.9000021219253540,-30658294.5991123206913471,-28941840.5526567101478577,-1666.2812695612083189
9.0000021457672119,-30658294.5658944547176361,-28941840.5883010849356651,-1666.2412899111004663
9.1000021696090698,-30658294.5322554819285870,-28941840.6243917271494865,-1666.2013101904813084
9.2000021934509277,-30658294.4988271631300449,-28941840.6602594144642353,-1666.1613304008060368
