time	longitude	latitude	altitude
755144546.0000000000000000	82.2569041861583798	79.6830628629968061	350426.0830555902794003
755144556.0000000000000000	79.4505556365720764	80.1255081944413661	350439.8788766628131270
755144566.0000000000000000	76.3951093089974762	80.5433555804749517	350455.1650504097342491
755144576.0000000000000000	73.0734862089539376	80.9332043834086079	350471.9423161549493670
755144586.0000000000000000	69.4723094386111057	81.2912945882201683	350490.2108943397179246
755144596.0000000000000000	65.5843043363327496	81.6135580372207556	350509.9704856192693114
755144606.0000000000000000	61.4111258003684100	81.8957207567386121	350531.2202701801434159
755144616.0000000000000000	56.9662991870144850	82.1334676175707017	350553.9589073024690151
755144626.0000000000000000	52.2777132798185917	82.3226724014229063	350578.1845351485535502
755144636.0000000000000000	47.3889002220149322	82.4596814026965319	350603.8947707796469331
755144646.0000000000000000	42.3583244074158074	82.5416189450651672	350631.0867104241624475
755144656.0000000000000000	37.2562164355379650	82.5666650611930493	350659.7569299470633268
755144666.0000000000000000	32.1591325085845980	82.5342486048497364	350689.9014855772256851
755144676.0000000000000000	27.1431759315387602	82.4451107044194629	350721.5159148434177041
755144686.0000000000000000	22.2773169859071700	82.3012228064821727	350754.5952377654612064
755144696.0000000000000000	17.6182094820843531	82.1055795630140466	350789.1339598242193460
755144706.0000000000000000	13.2073489403371802	81.8619142941802949	350825.1260716104879975
755144716.0000000000000000	9.0706560885471550	81.5743938065598968	350862.5650496231392026
755144726.0000000000000000	5.2199604665394341	81.2473403850695348	350901.4438598230481148
755144736.0000000000000000	1.6555914946783263	80.8850099256359130	350941.7549599418416619
755144746.0000000000000000	-1.6306690187108084	80.4914357833928733	350983.4903020150959492
755144756.0000000000000000	-4.6528022214722426	80.0703338213376696	351026.6413351390510798
755144766.0000000000000000	-7.4282190563847461	79.6250568147834059	351071.1990084396675229
755144776.0000000000000000	-9.9759688066516503	79.1585844579243343	351117.1537742679938674
755144786.0000000000000000	-12.3154605225549680	78.6735365289386976	351164.4955916153267026
755144796.0000000000000000	-14.4656126300386081	78.1721994193926690	351213.2139297304674983
755144806.0000000000000000	-16.4443316493125344	77.6565590390354714	351263.2977719632908702
755144816.0000000000000000	-18.2682287030119781	77.1283355013122645	351314.7356198122724891
755144826.0000000000000000	-19.9524990637577275	76.5890168085876581	351367.5154971852898598
755144836.0000000000000000	-21.5109079207629961	76.0398900223218988	351421.6249548671767116
755144846.0000000000000000	-22.9558414154691306	75.4820692315540214	351477.0510751903057098
755144856.0000000000000000	-24.2983946032750495	74.9165201421410956	351533.7804769063368440
755144866.0000000000000000	-25.5484774564667738	74.3440814006513335	351591.7993202665820718
755144876.0000000000000000	-26.7149267934793251	73.7654829172607975	351651.0933122886344790
755144886.0000000000000000	-27.8056166747046412	73.1813615153493657	351711.6477122344076633
755144896.0000000000000000	-28.8275629776028985	72.5922742477612388	351773.4473372548818588
755144906.0000000000000000	-29.7870199273688314	71.9987097040026640	351836.4765682611614466
755144916.0000000000000000	-30.6895676495625693	71.4010976032943034	351900.7193559464067221
755144926.0000000000000000	-31.5401906464047563	70.7998169338713126	351966.1592270182445645
755144936.0000000000000000	-32.3433475537503767	70.1952028640416330	352032.7792906016111374
755144946.0000000000000000	-33.1030327868232490	69.5875526177939605	352100.5622448194772005
755144956.0000000000000000	-33.8228308242519446	68.9771304783478456	352169.4903835579752922
755144966.0000000000000000	-34.5059638676952929	68.3641720573273091	352239.5456033889204264
755144976.0000000000000000	-35.1553336361506581	67.7488879451459525	352310.7094106776639819
755144986.0000000000000000	-35.7735579897941918	67.1314668394367544	352382.9629288455471396
755144996.0000000000000000	-36.3630030121653007	66.5120782325610946	352456.2869058046489954
755145006.0000000000000000	-36.9258111279636267	65.8908747260007033	352530.6617215378209949
755145016.0000000000000000	-37.4639257618938615	65.2679940283894382	352606.0673958463594317
755145026.0000000000000000	-37.9791129773247391	64.6435606847411321	352682.4835962560027838
755145036.0000000000000000	-38.4729805035346430	64.0176875767720190	352759.8896460430696607
755145046.0000000000000000	-38.9469944667087020	63.3904772278448263	352838.2645324431359768
755145056.0000000000000000	-39.4024941360953349	62.7620229407599552	352917.5869149696081877
755145066.0000000000000000	-39.8407049404212472	62.1324097922009599	352997.8351338896900415
755145076.0000000000000000	-40.2627499666596123	61.5017155039578114	353078.9872188232839108
755145086.0000000000000000	-40.6696601460054552	60.8700112079748266	353161.0208974787965417
755145096.0000000000000000	-41.0623832802968067	60.2373621196945237	353243.9136045072227716
755145106.0000000000000000	-41.4417920632056607	59.6038281320119054	353327.6424904866144061
755145116.0000000000000000	-41.8086912171470786	58.9694643403403589	353412.1844310173764825
755145126.0000000000000000	-42.1638238473862117	58.3343215077664965	353497.5160359377041459
755145136.0000000000000000	-42.5078771234928894	57.6984464779833601	353583.6136586405336857
755145146.0000000000000000	-42.8414873509897305	57.0618825426059857	353670.4534055041149259
755145156.0000000000000000	-43.1652445171326065	56.4246697685516736	353758.0111454240977764
755145166.0000000000000000	-43.4796963681215232	55.7868452903862391	353846.2625194266438484
755145176.0000000000000000	-43.7853520704915482	55.1484435718725550	353935.1829504081979394
755145186.0000000000000000	-44.0826855080420472	54.5094966403909780	354024.7476529199630022
755145196.0000000000000000	-44.3721382514348832	53.8700342974170852	354114.9316430734470487
755145206.0000000000000000	-44.6541222383268988	53.2300843078271981	354205.7097485130652785
755145216.0000000000000000	-44.9290221974796964	52.5896725704472416	354297.0566184483468533
755145226.0000000000000000	-45.1971978406127093	51.9488232719533158	354388.9467337895184755
755145236.0000000000000000	-45.4589858507658064	51.3075590259703986	354481.3544173147529364
755145246.0000000000000000	-45.7147016876109760	50.6659009989863449	354574.2538439296185970
755145256.0000000000000000	-45.9646412247003795	50.0238690245034192	354667.6190509637817740
755145266.0000000000000000	-46.2090822455998733	49.3814817066770786	354761.4239485254511237
755145276.0000000000000000	-46.4482858039120288	48.7387565145450736	354855.6423299070447683
755145286.0000000000000000	-46.6824974621698630	48.0957098678203323	354950.2478820346295834
755145296.0000000000000000	-46.9119484289356095	47.4523572151087052	355045.2141959564760327
755145306.0000000000000000	-47.1368565950392906	46.8087131053148440	355140.5147773595526814
755145316.0000000000000000	-47.3574274825022172	46.1647912529135667	355236.1230571204796433
755145326.0000000000000000	-47.5738551186806333	45.5206045976884184	355332.0124018918722868
755145336.0000000000000000	-47.7863228330972376	44.8761653594739229	355428.1561246840283275
755145346.0000000000000000	-47.9950039940696556	44.2314850883791593	355524.5274954857304692
755145356.0000000000000000	-48.2000626840379738	43.5865747109195283	355621.0997518924996257
755145366.0000000000000000	-48.4016543239670938	42.9414445724387477	355717.8461097199469805
755145376.0000000000000000	-48.5999262445620204	42.2961044761624549	355814.7397736553102732
755145386.0000000000000000	-48.7950182190575035	41.6505637191905436	355911.7539478708058596
755145396.0000000000000000	-48.9870629514836438	41.0048311257031202	356008.8618466537445784
755145406.0000000000000000	-49.1761865280995849	40.3589150776281613	356106.0367050049826503
755145416.0000000000000000	-49.3625088393411673	39.7128235429934051	356203.2517892401665449
755145426.0000000000000000	-49.5461439655687670	39.0665641021639019	356300.4804075527936220
755145436.0000000000000000	-49.7272005367169285	38.4201439721463771	356397.6959205605089664
755145446.0000000000000000	-49.9057820698671009	37.7735700291246843	356494.8717518094927073
755145456.0000000000000000	-50.0819872768727805	37.1268488293745804	356591.9813982611522079
755145466.0000000000000000	-50.2559103539788410	36.4799866286925010	356688.9984407192096114
755145476.0000000000000000	-50.4276412510271612	35.8329894004601073	356785.8965542186051607
755145486.0000000000000000	-50.5972659205981259	35.1858628524555073	356882.6495183734223247
755145496.0000000000000000	-50.7648665527158016	34.5386124425118552	356979.2312276521697640
755145506.0000000000000000	-50.9305217922761031	33.8912433931146850	357075.6157016158103943
755145516.0000000000000000	-51.0943069420789087	33.2437607050220478	357171.7770950691774487
755145526.0000000000000000	-51.2562941542382333	32.5961691699828719	357267.6897081630304456
755145536.0000000000000000	-51.4165526068154008	31.9484733826235434	357363.3279964160174131
755145546.0000000000000000	-51.5751486707689821	31.3006777515661447	357458.6665806565433741
755145556.0000000000000000	-51.7321460668215778	30.6527865098362362	357553.6802568864077330
755145566.0000000000000000	-51.8876060084340409	30.0048037246137262	357648.3440060606226325
755145576.0000000000000000	-52.0415873445257802	29.3567333063751867	357742.6330037703737617
755145586.0000000000000000	-52.1941466838369550	28.7085790174727720	357836.5226298402994871
755145596.0000000000000000	-52.3453385177938557	28.0603444801905617	357929.9884778112173080
755145606.0000000000000000	-52.4952153357625448	27.4120331843161438	358023.0063643362373114
755145616.0000000000000000	-52.6438277294495904	26.7636484942621529	358115.5523384660482407
755145626.0000000000000000	-52.7912244969264037	26.1151936557699607	358207.6026908019557595
755145636.0000000000000000	-52.9374527367063905	25.4666718022246243	358299.1339625623077154
755145646.0000000000000000	-53.0825579364452196	24.8180859606087765	358390.1229545148089528
755145656.0000000000000000	-53.2265840616377801	24.1694390571201474	358480.5467357682064176
755145666.0000000000000000	-53.3695736292301603	23.5207339224760936	358570.3826524727046490
755145676.0000000000000000	-53.5115677914773826	22.8719732969268179	358659.6083363471552730
755145686.0000000000000000	-53.6526064028270255	22.2231598349967854	358748.2017130982130766
755145696.0000000000000000	-53.7927280892781567	21.5742961099731190	358836.1410106886178255
755145706.0000000000000000	-53.9319703133825428	20.9253846181576861	358923.4047674620524049
755145716.0000000000000000	-54.0703694338722016	20.2764277828992654	359009.9718401115387678
755145726.0000000000000000	-54.2079607663862504	19.6274279584200073	359095.8214115165174007
755145736.0000000000000000	-54.3447786384135654	18.9783874334502407	359180.9329983992502093
755145746.0000000000000000	-54.4808564373903081	18.3293084346843003	359265.2864588471129537
755145756.0000000000000000	-54.6162266683886912	17.6801931300693234	359348.8619996421039104
755145766.0000000000000000	-54.7509209969651565	17.0310436319380223	359431.6401834590360522
755145776.0000000000000000	-54.8849702960832602	16.3818619999959232	359513.6019358690828085
755145786.0000000000000000	-55.0184046905849655	15.7326502441727687	359594.7285521635785699
755145796.0000000000000000	-55.1512535955946674	15.0834103273469893	359675.0017040474340320
755145806.0000000000000000	-55.2835457614882628	14.4341441679520948	359754.4034460885450244
755145816.0000000000000000	-55.4153093097059752	13.7848536424725783	359832.9162220321595669
755145826.0000000000000000	-55.5465717670243961	13.1355405878372107	359910.5228709084913135
755145836.0000000000000000	-55.6773601058970797	12.4862068037163567	359987.2066329652443528
755145846.0000000000000000	-55.8077007755385921	11.8368540547305567	360062.9511553933843970
755145856.0000000000000000	-55.9376197338509016	11.1874840725759750	360137.7404978629201651
755145866.0000000000000000	-56.0671424819485438	10.5380985580732069	360211.5591378724202514
755145876.0000000000000000	-56.1962940913612172	9.8886991831447002	360284.3919758806005120
755145886.0000000000000000	-56.3250992364998737	9.2392875927263294	360356.2243402563035488
755145896.0000000000000000	-56.4535822224573707	8.5898654066181024	360427.0419919956475496
755145906.0000000000000000	-56.5817670102996644	7.9404342212786831	360496.8311292631551623
755145916.0000000000000000	-56.7096772474202737	7.2909956115687153	360565.5783917047083378
755145926.0000000000000000	-56.8373362930193835	6.6415511324468026	360633.2708645518869162
755145936.0000000000000000	-56.9647672429385352	5.9921023206228377	360699.8960825074464083
755145946.0000000000000000	-57.0919929555796202	5.3426506961724991	360765.4420334314927459
755145956.0000000000000000	-57.2190360747979554	4.6931977641167189	360829.8971617892384529
755145966.0000000000000000	-57.3459190564951626	4.0437450159701775	360893.2503718920052052
755145976.0000000000000000	-57.4726641918806465	3.3942939312622209	360955.4910309193655849
755145986.0000000000000000	-57.5992936262032131	2.7448459790337800	361016.6089717056602240
755145996.0000000000000000	-57.7258293892633958	2.0954026193139526	361076.5944953095167875
755146006.0000000000000000	-57.8522934131615330	1.4459653045792780	361135.4383733645081520
755146016.0000000000000000	-57.9787075565067127	0.7965354811993639	361193.1318501923233271
755146026.0000000000000000	-58.1050936255487329	0.1471145908719136	361249.6666446877643466
755146036.0000000000000000	-58.2314733972824641	-0.5022959279496116	361305.0349519858136773
755146046.0000000000000000	-58.3578686433233571	-1.1516946386323130	361359.2294448837637901
755146056.0000000000000000	-58.4843011475135910	-1.8010801049412803	361412.2432750482112169
755146066.0000000000000000	-58.6107927335656456	-2.4504508896146158	361464.0700739733874798
755146076.0000000000000000	-58.7373652840311919	-3.0998055529331623	361514.7039537252858281
755146086.0000000000000000	-58.8640407635664715	-3.7491426512814825	361564.1395074408501387
755146096.0000000000000000	-58.9908412423743087	-4.3984607356970660	361612.3718095934018493
755146106.0000000000000000	-59.1177889157024268	-5.0477583504043873	361659.3964160382747650
755146116.0000000000000000	-59.2449061319553394	-5.6970340313303254	361705.2093638088554144
755146126.0000000000000000	-59.3722154136287088	-6.3462863045979132	361749.8071706928312778
755146136.0000000000000000	-59.4997394786221960	-6.9955136849946014	361793.1868345644325018
755146146.0000000000000000	-59.6275012699059914	-7.6447146744115413	361835.3458324968814850
755146156.0000000000000000	-59.7555239752522880	-8.2938877602503212	361876.2821196271106601
755146166.0000000000000000	-59.8838310558492637	-8.9430314137931450	361915.9941278081387281
755146176.0000000000000000	-60.0124462709333102	-9.5921440885327307	361954.4807640053331852
755146186.0000000000000000	-60.1413937030860737	-10.2412242184576616	361991.7414084868505597
755146196.0000000000000000	-60.2706977880128036	-10.8902702162888971	362027.7759127775207162
755146206.0000000000000000	-60.4003833421984169	-11.5392804716632043	362062.5845973696559668
755146216.0000000000000000	-60.5304755872603835	-12.1882533492585097	362096.1682492280378938
755146226.0000000000000000	-60.6610001873304014	-12.8371871868566334	362128.5281190592795610
755146236.0000000000000000	-60.7919832749455153	-13.4860802933378849	362159.6659183558076620
755146246.0000000000000000	-60.9234514847065540	-14.1349309466024877	362189.5838162237778306
755146256.0000000000000000	-61.0554319847841569	-14.7837373914126733	362218.2844359781593084
755146266.0000000000000000	-61.1879525138665343	-15.4324978371499117	362245.7708515338599682
755146276.0000000000000000	-61.3210414157236201	-16.0812104554803597	362272.0465835686773062
755146286.0000000000000000	-61.4547276760751515	-16.7298733779220896	362297.1155954757705331
755146296.0000000000000000	-61.5890409606193145	-17.3784846933068238	362320.9822891009971499
755146306.0000000000000000	-61.7240116589215191	-18.0270424451283802	362343.6515002809464931
755146316.0000000000000000	-61.8596709238638098	-18.6755446287698312	362365.1284941406920552
755146326.0000000000000000	-61.9960507176227154	-19.3239891886005601	362385.4189602360129356
755146336.0000000000000000	-62.1331838547258499	-19.9723740149340685	362404.5290074450895190
755146346.0000000000000000	-62.2711040556751314	-20.6206969408363889	362422.4651586934924126
755146356.0000000000000000	-62.4098459946196584	-21.2689557387747783	362439.2343454649671912
755146366.0000000000000000	-62.5494453545866946	-21.9171481170950635	362454.8439021231606603
755146376.0000000000000000	-62.6899388804476771	-22.5652717163156318	362469.3015600442886353
755146386.0000000000000000	-62.8313644435701519	-23.2133241052248813	362482.6154415588825941
755146396.0000000000000000	-62.9737610991872359	-23.8613027767681558	362494.7940537165850401
755146406.0000000000000000	-63.1171691558864438	-24.5092051437090248	362505.8462818618863821
755146416.0000000000000000	-63.2616302416163379	-25.1570285340486066	362515.7813830375671387
755146426.0000000000000000	-63.4071873798111909	-25.8047701861855288	362524.6089792158454657
755146436.0000000000000000	-63.5538850650744891	-26.4524272437975441	362532.3390503609552979
755146446.0000000000000000	-63.7017693466433670	-27.0999967504243990	362538.9819273259490728
755146456.0000000000000000	-63.8508879099545226	-27.7474756437300627	362544.5482845799997449
755146466.0000000000000000	-64.0012901758396424	-28.3948607494203813	362549.0491327969357371
755146476.0000000000000000	-64.1530273927181867	-29.0421487747903910	362552.4958112733438611
755146486.0000000000000000	-64.3061527413750724	-29.6893363018734497	362554.8999802116304636
755146496.0000000000000000	-64.4607214427643669	-30.3364197801618296	362556.2736128456890583
755146506.0000000000000000	-64.6167908768258314	-30.9833955188660681	362556.6289874417707324
755146516.0000000000000000	-64.7744207049186116	-31.6302596786771382	362555.9786791559308767
755146526.0000000000000000	-64.9336730010262215	-32.2770082629929931	362554.3355517629534006
755146536.0000000000000000	-65.0946123911027286	-32.9236371085669575	362551.7127492567524314
755146546.0000000000000000	-65.2573062058179261	-33.5701418755322010	362548.1236873427405953
755146556.0000000000000000	-65.4218246374315413	-34.2165180367521273	362543.5820447979494929
755146566.0000000000000000	-65.5882409095147807	-34.8627608664418389	362538.1017547305673361
755146576.0000000000000000	-65.7566314595597134	-35.5088654280010800	362531.6969957342371345
755146586.0000000000000000	-65.9270761341766303	-36.1548265609933210	362524.3821829399093986
755146596.0000000000000000	-66.0996583958373094	-36.8006388671993321	362516.1719589699059725
755146606.0000000000000000	-66.2744655468881945	-37.4462966956669732	362507.0811848053708673
755146616.0000000000000000	-66.4515889649945422	-38.0917941266712532	362497.1249305726960301
755146626.0000000000000000	-66.6311243643059044	-38.7371249544903193	362486.3184662377461791
755146636.0000000000000000	-66.8131720680025438	-39.3822826688936090	362474.6772522432729602
755146646.0000000000000000	-66.9978373013749859	-40.0272604352277739	362462.2169300625100732
755146656.0000000000000000	-67.1852305147533286	-40.6720510729754423	362448.9533127034083009
755146666.0000000000000000	-67.3754677224403764	-41.3166470326471682	362434.9023751337081194
755146676.0000000000000000	-67.5686708723540050	-41.9610403708540503	362420.0802446873858571
755146686.0000000000000000	-67.7649682450528843	-42.6052227233918046	362404.5031913919374347
755146696.0000000000000000	-67.9644948781544684	-43.2491852761488005	362388.1876182677224278
755146706.0000000000000000	-68.1673930378681092	-43.8929187336306157	362371.1500515975058079
755146716.0000000000000000	-68.3738127163259293	-44.5364132848706475	362353.4071311559528112
755146726.0000000000000000	-68.5839121746051745	-45.1796585664714030	362334.9756004204973578
755146736.0000000000000000	-68.7978585342237920	-45.8226436224914409	362315.8722967598587275
755146746.0000000000000000	-69.0158284145032894	-46.4653568608611351	362296.1141416160389781
755146756.0000000000000000	-69.2380086274526576	-47.1077860059737645	362275.7181306639686227
755146766.0000000000000000	-69.4645969315553486	-47.7499180470570579	362254.7013239851221442
755146776.0000000000000000	-69.6958028523178683	-48.3917391818828690	362233.0808362429961562
755146786.0000000000000000	-69.9318485806609544	-49.0332347553211960	362210.8738268511369824
755146796.0000000000000000	-70.1729699468774157	-49.6743891921819554	362188.0974901719018817
755146806.0000000000000000	-70.4194174863156803	-50.3151859237217209	362164.7690457366406918
755146816.0000000000000000	-70.6714576085753237	-50.9556073071128779	362140.9057284733280540
755146826.0000000000000000	-70.9293738711054544	-51.5956345370838676	362116.5247789872810245
755146836.0000000000000000	-71.1934683819608125	-52.2352475488367389	362091.6434338595718145
755146846.0000000000000000	-71.4640633355036670	-52.8744249112317490	362066.2789159994572401
755146856.0000000000000000	-71.7415026982716171	-53.5131437090940452	362040.4484250396490097
755146866.0000000000000000	-72.0261540734139629	-54.1513794133431787	362014.1691277828067541
755146876.0000000000000000	-72.3184107422994629	-54.7891057374675299	361987.4581487029790878
755146886.0000000000000000	-72.6186939308068844	-55.4262944786625056	361960.3325605215504766
755146896.0000000000000000	-72.9274553041425122	-56.0629153417106778	361932.8093748344108462
755146906.0000000000000000	-73.2451797325197447	-56.6989357434099972	361904.9055328201502562
755146916.0000000000000000	-73.5723883561055203	-57.3343205950339510	361876.6378960339352489
755146926.0000000000000000	-73.9096419859939573	-57.9690320599375752	361848.0232372703030705
755146936.0000000000000000	-74.2575448853614830	-58.6030292829884374	361819.0782315237447619
755146946.0000000000000000	-74.6167489844251008	-59.2362680879954482	361789.8194470321759582
755146956.0000000000000000	-74.9879585724081466	-59.8687006387146567	361760.2633364312350750
755146966.0000000000000000	-75.3719355471055366	-60.5002750583156441	361730.4262279979884624
755146976.0000000000000000	-75.7695052829687796	-61.1309350013715260	361700.3243170073255897
755146986.0000000000000000	-76.1815632096625421	-61.7606191714724631	361669.9736572010442615
755146996.0000000000000000	-76.6090821970774556	-62.3892607764205565	361639.3901523686945438
755147006.0000000000000000	-77.0531208551158784	-63.0167869116153767	361608.5895480457693338
755147016.0000000000000000	-77.5148328879505328	-63.6431178606378154	361577.5874233460053802
755147026.0000000000000000	-77.9954776423972049	-64.2681663001372669	361546.3991829138249159
755147036.0000000000000000	-78.4964320248242871	-64.8918363938600322	361515.0400490071624517
755147046.0000000000000000	-79.0192039935717645	-65.5140227579514374	361483.5250537311658263
755147056.0000000000000000	-79.5654478475617566	-66.1346092764310072	361451.8690313892439008
755147066.0000000000000000	-80.1369815809087243	-66.7534677418668423	361420.0866110026836395
755147076.0000000000000000	-80.7358066137324926	-67.3704562916336585	361388.1922089606523514
755147086.0000000000000000	-81.3641302409728695	-67.9854176045654413	361356.2000218285247684
755147096.0000000000000000	-82.0243912123122101	-68.5981768161203718	361324.1240193117409945
755147106.0000000000000000	-82.7192888991503139	-69.2085391021359442	361291.9779373751953244
755147116.0000000000000000	-83.4518165626850674	-69.8162868715970433	361259.7752715311944485
755147126.0000000000000000	-84.2252993236153173	-70.4211764972652361	361227.5292702773585916
755147136.0000000000000000	-85.0434374614133759	-71.0229344991718534	361195.2529287273064256
755147146.0000000000000000	-85.9103557583406143	-71.6212530794901170	361162.9589823791757226
755147156.0000000000000000	-86.8306596200720833	-72.2157848877811119	361130.6599010964855552
755147166.0000000000000000	-87.8094987232919806	-72.8061368727222060	361098.3678832333534956
755147176.0000000000000000	-88.8526388668232130	-73.3918630499508140	361066.0948499543592334
755147186.0000000000000000	-89.9665425647183525	-73.9724559856552872	361033.8524397360160947
755147196.0000000000000000	-91.1584585989871528	-74.5473367626030381	361001.6520030489191413
755147206.0000000000000000	-92.4365201743733849	-75.1158431609434842	360969.5045972401276231
755147216.0000000000000000	-93.8098503940381221	-75.6772157534871184	360937.4209815682843328
755147226.0000000000000000	-95.2886722480221664	-76.2305815900080859	360905.4116124808788300
755147236.0000000000000000	-96.8844179608336162	-76.7749351374307594	360873.4866390498355031
755147246.0000000000000000	-98.6098290031376337	-77.3091161690666269	360841.6558986073359847
755147256.0000000000000000	-100.4790328488430902	-77.8317843827071840	360809.9289125893265009
755147266.0000000000000000	-102.5075751183209007	-78.3413907148226230	360778.3148825699463487
755147276.0000000000000000	-104.7123754943052631	-78.8361456658618209	360746.8226864999160171
755147286.0000000000000000	-107.1115623450343861	-79.3139855424699647	360715.4608751442283392
755147296.0000000000000000	-109.7241246091590057	-79.7725384621773230	360684.2376687247306108
755147306.0000000000000000	-112.5693018554544693	-80.2090933718492352	360653.1609537629410625
