228.0500000000000114,6718941.7335384730249643,0.0005733128043492,1.7025428039680894,4.4928378839503633,1.0136259780197328,2.6827226591486624
229.0500000000000114,6721348.0274577075615525,0.0006437192542528,1.7024402059710528,2.7081864150291741,1.0134978692864276,4.4685029145393127
230.0500000000000114,6721332.3630143739283085,0.0006422771897682,1.7024407341454169,2.7125181053477947,1.0134986098075356,4.4653167131035048
231.0500000000000114,6721325.6444272799417377,0.0006401114534230,1.7024407791983935,2.7150927262035398,1.0134986665006851,4.4638875046896818
232.0500000000000114,6721294.3763679545372725,0.0006413716541245,1.7024405894723904,2.7221372311798033,1.0134984935398095,4.4579883864016834
233.0500000000000114,6721282.0760723557323217,0.0006386559582220,1.7024413522998509,2.7260524753962048,1.0134994618604780,4.4552186225402037
234.0500000000000114,6721256.6986397579312325,0.0006383265924335,1.7024406864783259,2.7322167488169078,1.0134985955003097,4.4501995446990410
234.9900000000000091,6721230.5726001234725118,0.0006551723057522,1.7024401434130594,2.7315233858994525,1.0134974360597246,4.4519774946016417
235.9900000000000091,6721203.7972023533657193,0.0006227938522896,1.7024433468251090,2.7521346502876094,1.0135015388171460,4.4325121689018898
236.9900000000000091,6721211.4382247263565660,0.0006364340294910,1.7024416554714490,2.7440150560726808,1.0134993248485280,4.4417768016479382
237.9900000000000091,6721167.1699549993500113,0.0006379433543142,1.7024420586977778,2.7540844995421656,1.0134999179647703,4.4328528466098396
238.9900000000000091,6721141.2657728660851717,0.0006390212476260,1.7024414802333205,2.7599349422514834,1.0134991583004178,4.4281477194568897
239.9900000000000091,6721145.9726312356069684,0.0006343529684011,1.7024428194186578,2.7609073531089297,1.0135008798914440,4.4283208880514255
240.9900000000000091,6721093.9849988576024771,0.0006379931984040,1.7024420318492173,2.7718147832597109,1.0134998637368910,4.4185587597289162
241.9900000000000091,6721083.6282523935660720,0.0006361471384273,1.7024426598319635,2.7752536854950565,1.0135006560100397,4.4162652938083564
242.9900000000000091,6721069.4115703357383609,0.0006349249134566,1.7024428632165669,2.7791698439401191,1.0135009437777793,4.4134946131916779
243.9900000000000091,6721033.6666970467194915,0.0006373362630225,1.7024429117309610,2.7868508293488832,1.0135009180308709,4.4069589645573402
